EMPLOYEE1,EMPLOYEE2,similarity
EMPLOYEES30-14660,EMPLOYEES70-1061,1.0
EMPLOYEES30-14662,EMPLOYEES30-13143,1.0
EMPLOYEES30-14663,EMPLOYEES30-13389,1.0
EMPLOYEES30-14664,EMPLOYEES30-14806,1.0
EMPLOYEES30-14665,EMPLOYEES70-1977,1.0
EMPLOYEES30-14666,EMPLOYEES70-1561,1.0
EMPLOYEES30-14667,EMPLOYEES30-12052,1.0
EMPLOYEES30-14668,EMPLOYEES70-1265,1.0
EMPLOYEES30-14669,EMPLOYEES70-10067,1.0
EMPLOYEES30-14670,EMPLOYEES30-14681,1.0
EMPLOYEES30-14671,EMPLOYEES30-12298,1.0
EMPLOYEES30-14672,EMPLOYEES70-1564,1.0
EMPLOYEES30-14673,EMPLOYEES70-1290,1.0
EMPLOYEES30-14674,EMPLOYEES70-6764,1.0
EMPLOYEES30-14675,EMPLOYEES70-1078,1.0
EMPLOYEES30-14676,EMPLOYEES70-3967,1.0
EMPLOYEES30-14677,EMPLOYEES70-1884,1.0
EMPLOYEES30-14678,EMPLOYEES70-3787,1.0
EMPLOYEES30-14679,EMPLOYEES70-1261,1.0
EMPLOYEES30-14680,EMPLOYEES30-10614,1.0
EMPLOYEES30-14681,EMPLOYEES30-14670,1.0
EMPLOYEES30-14682,EMPLOYEES30-12241,1.0
EMPLOYEES30-14683,EMPLOYEES30-10806,1.0
EMPLOYEES30-14684,EMPLOYEES70-1749,1.0
EMPLOYEES30-14685,EMPLOYEES30-12234,1.0
EMPLOYEES30-14686,EMPLOYEES30-10827,1.0
EMPLOYEES30-14687,EMPLOYEES30-12152,1.0
EMPLOYEES30-14688,EMPLOYEES70-1307,1.0
EMPLOYEES30-14689,EMPLOYEES30-14256,1.0
EMPLOYEES30-14690,EMPLOYEES70-5102,1.0
EMPLOYEES30-14691,EMPLOYEES70-1187,1.0
EMPLOYEES30-14692,EMPLOYEES30-12345,1.0
EMPLOYEES30-14693,EMPLOYEES70-310,1.0
EMPLOYEES30-14694,EMPLOYEES30-13552,1.0
EMPLOYEES30-14695,EMPLOYEES30-14221,1.0
EMPLOYEES30-14696,EMPLOYEES70-1780,1.0
EMPLOYEES30-14697,EMPLOYEES70-5871,1.0
EMPLOYEES30-14698,EMPLOYEES70-1098,1.0
EMPLOYEES30-14699,EMPLOYEES30-11120,1.0
EMPLOYEES30-14700,EMPLOYEES30-14506,1.0
EMPLOYEES30-14701,EMPLOYEES30-12405,1.0
EMPLOYEES30-14702,EMPLOYEES70-5098,1.0
EMPLOYEES30-14703,EMPLOYEES30-10621,1.0
EMPLOYEES30-14704,EMPLOYEES30-14483,1.0
EMPLOYEES30-14705,EMPLOYEES30-12284,1.0
EMPLOYEES30-14706,EMPLOYEES70-145,1.0
EMPLOYEES30-14707,EMPLOYEES70-2735,1.0
EMPLOYEES30-14708,EMPLOYEES70-603,1.0
EMPLOYEES30-14709,EMPLOYEES30-11681,1.0
EMPLOYEES30-14710,EMPLOYEES70-6019,1.0
EMPLOYEES30-14711,EMPLOYEES30-12473,1.0
EMPLOYEES30-14712,EMPLOYEES70-2469,1.0
EMPLOYEES30-14713,EMPLOYEES70-4307,1.0
EMPLOYEES30-14714,EMPLOYEES30-14362,1.0
EMPLOYEES30-14715,EMPLOYEES30-12239,1.0
EMPLOYEES30-14716,EMPLOYEES70-8087,1.0
EMPLOYEES30-14717,EMPLOYEES70-3,1.0
EMPLOYEES30-14718,EMPLOYEES70-2565,1.0
EMPLOYEES30-14719,EMPLOYEES70-373,1.0
EMPLOYEES30-14720,EMPLOYEES70-1780,1.0
EMPLOYEES30-14721,EMPLOYEES30-14852,1.0
EMPLOYEES30-14722,EMPLOYEES70-1485,1.0
EMPLOYEES30-14723,EMPLOYEES70-3993,1.0
EMPLOYEES30-14724,EMPLOYEES70-1077,1.0
EMPLOYEES30-14725,EMPLOYEES30-14478,1.0
EMPLOYEES30-14726,EMPLOYEES70-9290,1.0
EMPLOYEES30-14727,EMPLOYEES70-5762,1.0
EMPLOYEES30-14728,EMPLOYEES70-281,1.0
EMPLOYEES30-14729,EMPLOYEES70-908,1.0
EMPLOYEES30-14730,EMPLOYEES70-456,1.0
EMPLOYEES30-14731,EMPLOYEES30-12612,1.0
EMPLOYEES30-14732,EMPLOYEES30-12992,1.0
EMPLOYEES30-14733,EMPLOYEES30-11083,1.0
EMPLOYEES30-14734,EMPLOYEES70-1292,1.0
EMPLOYEES30-14735,EMPLOYEES70-2899,1.0
EMPLOYEES30-14736,EMPLOYEES70-4635,1.0
EMPLOYEES30-14737,EMPLOYEES30-14383,1.0
EMPLOYEES30-14738,EMPLOYEES30-14880,1.0
EMPLOYEES30-14739,EMPLOYEES70-762,1.0
EMPLOYEES30-14740,EMPLOYEES30-14679,1.0
EMPLOYEES30-14741,EMPLOYEES70-4933,1.0
EMPLOYEES30-14742,EMPLOYEES70-1882,1.0
EMPLOYEES30-14743,EMPLOYEES30-14327,1.0
EMPLOYEES30-14744,EMPLOYEES70-1717,1.0
EMPLOYEES30-14745,EMPLOYEES30-14290,1.0
EMPLOYEES30-14746,EMPLOYEES30-11419,1.0
EMPLOYEES30-14747,EMPLOYEES30-11917,1.0
EMPLOYEES30-14748,EMPLOYEES70-810,1.0
EMPLOYEES30-14749,EMPLOYEES30-12163,1.0
EMPLOYEES30-14750,EMPLOYEES70-9910,1.0
EMPLOYEES30-14751,EMPLOYEES30-12537,1.0
EMPLOYEES30-14752,EMPLOYEES70-1173,1.0
EMPLOYEES30-14753,EMPLOYEES30-12582,1.0
EMPLOYEES30-14754,EMPLOYEES30-11104,1.0
EMPLOYEES30-14755,EMPLOYEES30-10711,1.0
EMPLOYEES30-14756,EMPLOYEES70-912,1.0
EMPLOYEES30-14757,EMPLOYEES70-886,1.0
EMPLOYEES30-14758,EMPLOYEES30-13603,1.0
EMPLOYEES30-14759,EMPLOYEES70-1131,1.0
EMPLOYEES30-14760,EMPLOYEES70-8661,1.0
EMPLOYEES30-14761,EMPLOYEES70-8654,1.0
EMPLOYEES30-14762,EMPLOYEES70-1877,1.0
EMPLOYEES30-14763,EMPLOYEES70-5147,1.0
EMPLOYEES30-14764,EMPLOYEES30-13451,1.0
EMPLOYEES30-14765,EMPLOYEES70-5763,1.0
EMPLOYEES30-14766,EMPLOYEES30-14769,1.0
EMPLOYEES30-14767,EMPLOYEES70-1886,1.0
EMPLOYEES30-14768,EMPLOYEES70-1953,1.0
EMPLOYEES30-14769,EMPLOYEES70-1473,1.0
EMPLOYEES30-14770,EMPLOYEES70-167,1.0
EMPLOYEES30-14771,EMPLOYEES70-1334,1.0
EMPLOYEES30-14772,EMPLOYEES30-14398,1.0
EMPLOYEES30-14773,EMPLOYEES30-14438,1.0
EMPLOYEES30-14774,EMPLOYEES70-7765,1.0
EMPLOYEES30-14775,EMPLOYEES70-1753,1.0
EMPLOYEES30-14776,EMPLOYEES70-887,1.0
EMPLOYEES30-14777,EMPLOYEES70-3542,1.0
EMPLOYEES30-14778,EMPLOYEES70-477,1.0
EMPLOYEES30-14779,EMPLOYEES70-63,1.0
EMPLOYEES30-14780,EMPLOYEES70-9159,1.0
EMPLOYEES30-14782,EMPLOYEES70-3099,1.0
EMPLOYEES30-14783,EMPLOYEES30-14962,1.0
EMPLOYEES30-14784,EMPLOYEES30-11034,1.0
EMPLOYEES30-14785,EMPLOYEES30-12015,1.0
EMPLOYEES30-14786,EMPLOYEES70-1617,1.0
EMPLOYEES30-14787,EMPLOYEES30-12202,1.0
EMPLOYEES30-14788,EMPLOYEES30-13032,1.0
EMPLOYEES30-14789,EMPLOYEES30-11536,1.0
EMPLOYEES30-14790,EMPLOYEES30-13298,1.0
EMPLOYEES30-14791,EMPLOYEES70-776,1.0
EMPLOYEES30-14792,EMPLOYEES70-271,1.0
EMPLOYEES30-14793,EMPLOYEES70-5599,1.0
EMPLOYEES30-14794,EMPLOYEES70-5007,1.0
EMPLOYEES30-14795,EMPLOYEES70-1917,1.0
EMPLOYEES30-14796,EMPLOYEES30-12014,1.0
EMPLOYEES30-14797,EMPLOYEES30-12460,1.0
EMPLOYEES30-14798,EMPLOYEES70-7250,1.0
EMPLOYEES30-14799,EMPLOYEES70-9390,1.0
EMPLOYEES30-14800,EMPLOYEES30-14416,1.0
EMPLOYEES30-14801,EMPLOYEES70-8324,1.0
EMPLOYEES30-14802,EMPLOYEES30-14454,1.0
EMPLOYEES30-14803,EMPLOYEES30-13495,1.0
EMPLOYEES30-14804,EMPLOYEES70-665,1.0
EMPLOYEES30-14805,EMPLOYEES30-11382,1.0
EMPLOYEES30-14806,EMPLOYEES30-14664,1.0
EMPLOYEES30-14807,EMPLOYEES70-1113,1.0
EMPLOYEES30-14808,EMPLOYEES70-8840,1.0
EMPLOYEES30-14809,EMPLOYEES70-480,1.0
EMPLOYEES30-14810,EMPLOYEES70-1865,1.0
EMPLOYEES30-14811,EMPLOYEES30-12173,1.0
EMPLOYEES30-14812,EMPLOYEES30-13381,1.0
EMPLOYEES30-14813,EMPLOYEES30-10888,1.0
EMPLOYEES30-14814,EMPLOYEES70-174,1.0
EMPLOYEES30-14815,EMPLOYEES70-8460,1.0
EMPLOYEES30-14816,EMPLOYEES30-12698,1.0
EMPLOYEES30-14817,EMPLOYEES70-1623,1.0
EMPLOYEES30-14818,EMPLOYEES30-14264,1.0
EMPLOYEES30-14819,EMPLOYEES30-14369,1.0
EMPLOYEES30-14820,EMPLOYEES30-14243,1.0
EMPLOYEES30-14821,EMPLOYEES70-975,1.0
EMPLOYEES30-14822,EMPLOYEES30-14964,1.0
EMPLOYEES30-14823,EMPLOYEES30-14656,1.0
EMPLOYEES30-14824,EMPLOYEES70-1884,1.0
EMPLOYEES30-14825,EMPLOYEES70-3594,1.0
EMPLOYEES30-14826,EMPLOYEES30-12561,1.0
EMPLOYEES30-14827,EMPLOYEES30-12616,1.0
EMPLOYEES30-14828,EMPLOYEES70-150,1.0
EMPLOYEES30-14829,EMPLOYEES70-4585,1.0
EMPLOYEES30-14830,EMPLOYEES30-11524,1.0
EMPLOYEES30-14831,EMPLOYEES70-1437,1.0
EMPLOYEES30-14832,EMPLOYEES70-8349,1.0
EMPLOYEES30-14833,EMPLOYEES70-315,1.0
EMPLOYEES30-14834,EMPLOYEES30-14922,1.0
EMPLOYEES30-14835,EMPLOYEES70-64,1.0
EMPLOYEES30-14836,EMPLOYEES30-12059,1.0
EMPLOYEES30-14837,EMPLOYEES70-5332,1.0
EMPLOYEES30-14838,EMPLOYEES30-14345,1.0
EMPLOYEES30-14839,EMPLOYEES70-760,1.0
EMPLOYEES30-14840,EMPLOYEES70-7696,1.0
EMPLOYEES30-14841,EMPLOYEES70-10450,1.0
EMPLOYEES30-14842,EMPLOYEES70-610,1.0
EMPLOYEES30-14843,EMPLOYEES70-5180,1.0
EMPLOYEES30-14844,EMPLOYEES70-86,1.0
EMPLOYEES30-14845,EMPLOYEES30-11890,1.0
EMPLOYEES30-14846,EMPLOYEES30-10898,1.0
EMPLOYEES30-14847,EMPLOYEES70-159,1.0
EMPLOYEES30-14848,EMPLOYEES70-1798,1.0
EMPLOYEES30-14849,EMPLOYEES70-70,1.0
EMPLOYEES30-14850,EMPLOYEES70-639,1.0
EMPLOYEES30-14851,EMPLOYEES70-1954,1.0
EMPLOYEES30-14852,EMPLOYEES30-14721,1.0
EMPLOYEES30-14853,EMPLOYEES70-71,1.0
EMPLOYEES30-14854,EMPLOYEES70-9475,1.0
EMPLOYEES30-14855,EMPLOYEES30-14997,1.0
EMPLOYEES30-14856,EMPLOYEES70-3291,1.0
EMPLOYEES30-14857,EMPLOYEES70-1941,1.0
EMPLOYEES30-14858,EMPLOYEES70-10146,1.0
EMPLOYEES30-14859,EMPLOYEES70-675,1.0
EMPLOYEES30-14860,EMPLOYEES30-14249,1.0
EMPLOYEES30-14861,EMPLOYEES30-14336,1.0
EMPLOYEES30-14862,EMPLOYEES70-1635,1.0
EMPLOYEES30-14863,EMPLOYEES30-12766,1.0
EMPLOYEES30-14864,EMPLOYEES70-351,1.0
EMPLOYEES30-14865,EMPLOYEES70-1996,1.0
EMPLOYEES30-14866,EMPLOYEES30-14646,1.0
EMPLOYEES30-14867,EMPLOYEES70-5961,1.0
EMPLOYEES30-14868,EMPLOYEES70-8174,1.0
EMPLOYEES30-14869,EMPLOYEES70-1785,1.0
EMPLOYEES30-14870,EMPLOYEES70-1690,1.0
EMPLOYEES30-14871,EMPLOYEES30-11164,1.0
EMPLOYEES30-14872,EMPLOYEES30-11806,1.0
EMPLOYEES30-14873,EMPLOYEES70-1635,1.0
EMPLOYEES30-14874,EMPLOYEES70-1128,1.0
EMPLOYEES30-14875,EMPLOYEES70-595,1.0
EMPLOYEES30-14876,EMPLOYEES70-1269,1.0
EMPLOYEES30-14877,EMPLOYEES70-769,1.0
EMPLOYEES30-14878,EMPLOYEES70-8414,1.0
EMPLOYEES30-14879,EMPLOYEES70-1493,1.0
EMPLOYEES30-14880,EMPLOYEES30-14738,1.0
EMPLOYEES30-14881,EMPLOYEES30-12876,1.0
EMPLOYEES30-14882,EMPLOYEES30-12728,1.0
EMPLOYEES30-14883,EMPLOYEES70-5271,1.0
EMPLOYEES30-14884,EMPLOYEES70-1028,1.0
EMPLOYEES30-14885,EMPLOYEES70-5515,1.0
EMPLOYEES30-14886,EMPLOYEES30-14253,1.0
EMPLOYEES30-14887,EMPLOYEES70-9914,1.0
EMPLOYEES30-14888,EMPLOYEES30-14235,1.0
EMPLOYEES30-14889,EMPLOYEES70-1182,1.0
EMPLOYEES30-14890,EMPLOYEES70-5632,1.0
EMPLOYEES30-14891,EMPLOYEES70-1860,1.0
EMPLOYEES30-14892,EMPLOYEES70-6547,1.0
EMPLOYEES30-14893,EMPLOYEES70-810,1.0
EMPLOYEES30-14894,EMPLOYEES30-12158,1.0
EMPLOYEES30-14895,EMPLOYEES30-14454,1.0
EMPLOYEES30-14896,EMPLOYEES30-14449,1.0
EMPLOYEES30-14897,EMPLOYEES70-2437,1.0
EMPLOYEES30-14898,EMPLOYEES70-65,1.0
EMPLOYEES30-14899,EMPLOYEES70-517,1.0
EMPLOYEES30-14900,EMPLOYEES30-14965,1.0
EMPLOYEES30-14901,EMPLOYEES30-12644,1.0
EMPLOYEES30-14902,EMPLOYEES70-1735,1.0
EMPLOYEES30-14903,EMPLOYEES70-3348,1.0
EMPLOYEES30-14904,EMPLOYEES30-11757,1.0
EMPLOYEES30-14905,EMPLOYEES70-1534,1.0
EMPLOYEES30-14906,EMPLOYEES30-12698,1.0
EMPLOYEES30-14907,EMPLOYEES70-9335,1.0
EMPLOYEES30-14908,EMPLOYEES70-1379,1.0
EMPLOYEES30-14909,EMPLOYEES70-1546,1.0
EMPLOYEES30-14910,EMPLOYEES30-12074,1.0
EMPLOYEES30-14911,EMPLOYEES70-5907,1.0
EMPLOYEES30-14912,EMPLOYEES70-972,1.0
EMPLOYEES30-14913,EMPLOYEES30-12780,1.0
EMPLOYEES30-14914,EMPLOYEES70-54,1.0
EMPLOYEES30-14915,EMPLOYEES30-12313,1.0
EMPLOYEES30-14916,EMPLOYEES30-13277,1.0
EMPLOYEES30-14917,EMPLOYEES30-12854,1.0
EMPLOYEES30-14918,EMPLOYEES30-12531,1.0
EMPLOYEES30-14919,EMPLOYEES70-274,1.0
EMPLOYEES30-14920,EMPLOYEES30-12466,1.0
EMPLOYEES30-14921,EMPLOYEES70-7615,1.0
EMPLOYEES30-14922,EMPLOYEES30-14834,1.0
EMPLOYEES30-14923,EMPLOYEES30-14483,1.0
EMPLOYEES30-14924,EMPLOYEES30-12504,1.0
EMPLOYEES30-14925,EMPLOYEES70-1905,1.0
EMPLOYEES30-14926,EMPLOYEES70-173,1.0
EMPLOYEES30-14927,EMPLOYEES70-1796,1.0
EMPLOYEES30-14928,EMPLOYEES30-12242,1.0
EMPLOYEES30-14929,EMPLOYEES70-1979,1.0
EMPLOYEES30-14930,EMPLOYEES70-804,1.0
EMPLOYEES30-14931,EMPLOYEES30-12003,1.0
EMPLOYEES30-14932,EMPLOYEES30-14610,1.0
EMPLOYEES30-14933,EMPLOYEES70-617,1.0
EMPLOYEES30-14934,EMPLOYEES70-610,1.0
EMPLOYEES30-14935,EMPLOYEES30-10685,1.0
EMPLOYEES30-14936,EMPLOYEES70-460,1.0
EMPLOYEES30-14937,EMPLOYEES70-5782,1.0
EMPLOYEES30-14938,EMPLOYEES70-1413,1.0
EMPLOYEES30-14939,EMPLOYEES70-8477,1.0
EMPLOYEES30-14940,EMPLOYEES70-7519,1.0
EMPLOYEES30-14941,EMPLOYEES70-448,1.0
EMPLOYEES30-14942,EMPLOYEES70-7047,1.0
EMPLOYEES30-14943,EMPLOYEES70-8678,1.0
EMPLOYEES30-14944,EMPLOYEES70-5882,1.0
EMPLOYEES30-14945,EMPLOYEES70-5954,1.0
EMPLOYEES30-14946,EMPLOYEES70-10033,1.0
EMPLOYEES30-14947,EMPLOYEES70-769,1.0
EMPLOYEES30-14948,EMPLOYEES70-782,1.0
EMPLOYEES30-14949,EMPLOYEES70-9840,1.0
EMPLOYEES30-14950,EMPLOYEES70-1024,1.0
EMPLOYEES30-14951,EMPLOYEES30-14741,1.0
EMPLOYEES30-14952,EMPLOYEES70-445,1.0
EMPLOYEES30-14953,EMPLOYEES70-4353,1.0
EMPLOYEES30-14954,EMPLOYEES70-325,1.0
EMPLOYEES30-14955,EMPLOYEES30-14550,1.0
EMPLOYEES30-14956,EMPLOYEES70-3556,1.0
EMPLOYEES30-14957,EMPLOYEES70-4426,1.0
EMPLOYEES30-14958,EMPLOYEES30-12027,1.0
EMPLOYEES30-14959,EMPLOYEES30-11374,1.0
EMPLOYEES30-14960,EMPLOYEES30-13288,1.0
EMPLOYEES30-14961,EMPLOYEES70-9319,1.0
EMPLOYEES30-14962,EMPLOYEES30-14783,1.0
EMPLOYEES30-14963,EMPLOYEES70-901,1.0
EMPLOYEES30-14964,EMPLOYEES30-14822,1.0
EMPLOYEES30-14965,EMPLOYEES30-14900,1.0
EMPLOYEES30-14966,EMPLOYEES70-10354,1.0
EMPLOYEES30-14967,EMPLOYEES30-14447,1.0
EMPLOYEES30-14968,EMPLOYEES70-3548,1.0
EMPLOYEES30-14969,EMPLOYEES70-715,1.0
EMPLOYEES30-14970,EMPLOYEES70-2707,1.0
EMPLOYEES30-14971,EMPLOYEES30-11927,1.0
EMPLOYEES30-14972,EMPLOYEES70-1367,1.0
EMPLOYEES30-14973,EMPLOYEES70-1232,1.0
EMPLOYEES30-14974,EMPLOYEES30-14428,1.0
EMPLOYEES30-14975,EMPLOYEES70-1221,1.0
EMPLOYEES30-14976,EMPLOYEES30-14965,1.0
EMPLOYEES30-14977,EMPLOYEES30-14671,1.0
EMPLOYEES30-14978,EMPLOYEES30-14043,1.0
EMPLOYEES30-14979,EMPLOYEES70-1320,1.0
EMPLOYEES30-14980,EMPLOYEES70-1261,1.0
EMPLOYEES30-14981,EMPLOYEES30-14613,1.0
EMPLOYEES30-14982,EMPLOYEES70-7997,1.0
EMPLOYEES30-14983,EMPLOYEES70-1685,1.0
EMPLOYEES30-14984,EMPLOYEES70-6043,1.0
EMPLOYEES30-14985,EMPLOYEES30-14455,1.0
EMPLOYEES30-14986,EMPLOYEES70-8278,1.0
EMPLOYEES30-14987,EMPLOYEES30-11337,1.0
EMPLOYEES30-14988,EMPLOYEES70-6172,1.0
EMPLOYEES30-14989,EMPLOYEES70-10450,1.0
EMPLOYEES30-14990,EMPLOYEES30-12717,1.0
EMPLOYEES30-14991,EMPLOYEES70-220,1.0
EMPLOYEES30-14993,EMPLOYEES70-1320,1.0
EMPLOYEES30-14994,EMPLOYEES70-8264,1.0
EMPLOYEES30-14995,EMPLOYEES30-12368,1.0
EMPLOYEES30-14996,EMPLOYEES30-12756,1.0
EMPLOYEES30-14997,EMPLOYEES70-1960,1.0
EMPLOYEES30-14998,EMPLOYEES30-14475,1.0
EMPLOYEES30-14999,EMPLOYEES30-12304,1.0
EMPLOYEES70-1,EMPLOYEES70-965,1.0
EMPLOYEES70-10,EMPLOYEES30-11926,1.0
EMPLOYEES70-100,EMPLOYEES70-9515,1.0
EMPLOYEES70-1000,EMPLOYEES70-562,1.0
EMPLOYEES70-10000,EMPLOYEES70-8075,1.0
EMPLOYEES70-10001,EMPLOYEES30-11674,1.0
EMPLOYEES70-10002,EMPLOYEES70-8752,1.0
EMPLOYEES70-10003,EMPLOYEES70-5556,1.0
EMPLOYEES70-10004,EMPLOYEES70-5789,1.0
EMPLOYEES70-10005,EMPLOYEES70-9485,1.0
EMPLOYEES70-10006,EMPLOYEES70-7535,1.0
EMPLOYEES70-10007,EMPLOYEES70-8176,1.0
EMPLOYEES70-10008,EMPLOYEES30-11143,1.0
EMPLOYEES70-10009,EMPLOYEES70-8532,1.0
EMPLOYEES70-1001,EMPLOYEES30-11096,1.0
EMPLOYEES70-10010,EMPLOYEES30-11672,1.0
EMPLOYEES70-10011,EMPLOYEES30-11948,1.0
EMPLOYEES70-10012,EMPLOYEES70-6819,1.0
EMPLOYEES70-10013,EMPLOYEES30-11092,1.0
EMPLOYEES70-10014,EMPLOYEES70-6337,1.0
EMPLOYEES70-10015,EMPLOYEES70-10217,1.0
EMPLOYEES70-10016,EMPLOYEES70-3118,1.0
EMPLOYEES70-10017,EMPLOYEES70-10380,1.0
EMPLOYEES70-10018,EMPLOYEES70-5482,1.0
EMPLOYEES70-10019,EMPLOYEES70-8079,1.0
EMPLOYEES70-1002,EMPLOYEES30-14486,1.0
EMPLOYEES70-10020,EMPLOYEES30-10738,1.0
EMPLOYEES70-10021,EMPLOYEES70-7541,1.0
EMPLOYEES70-10022,EMPLOYEES30-10545,1.0
EMPLOYEES70-10023,EMPLOYEES70-7231,1.0
EMPLOYEES70-10024,EMPLOYEES70-10367,1.0
EMPLOYEES70-10025,EMPLOYEES70-4499,1.0
EMPLOYEES70-10026,EMPLOYEES70-1372,1.0
EMPLOYEES70-10027,EMPLOYEES30-11199,1.0
EMPLOYEES70-10028,EMPLOYEES70-5178,1.0
EMPLOYEES70-10029,EMPLOYEES70-6138,1.0
EMPLOYEES70-1003,EMPLOYEES70-738,1.0
EMPLOYEES70-10030,EMPLOYEES70-60,1.0
EMPLOYEES70-10031,EMPLOYEES70-2889,1.0
EMPLOYEES70-10032,EMPLOYEES70-4281,1.0
EMPLOYEES70-10033,EMPLOYEES30-14946,1.0
EMPLOYEES70-10034,EMPLOYEES30-13454,1.0
EMPLOYEES70-10035,EMPLOYEES70-3438,1.0
EMPLOYEES70-10036,EMPLOYEES70-2554,1.0
EMPLOYEES70-10037,EMPLOYEES70-3653,1.0
EMPLOYEES70-10038,EMPLOYEES30-14050,1.0
EMPLOYEES70-10039,EMPLOYEES70-7484,1.0
EMPLOYEES70-1004,EMPLOYEES30-14528,1.0
EMPLOYEES70-10040,EMPLOYEES30-13994,1.0
EMPLOYEES70-10041,EMPLOYEES70-5620,1.0
EMPLOYEES70-10042,EMPLOYEES70-1527,1.0
EMPLOYEES70-10043,EMPLOYEES70-3198,1.0
EMPLOYEES70-10044,EMPLOYEES70-8526,1.0
EMPLOYEES70-10045,EMPLOYEES30-10717,1.0
EMPLOYEES70-10046,EMPLOYEES70-4338,1.0
EMPLOYEES70-10047,EMPLOYEES70-8888,1.0
EMPLOYEES70-10048,EMPLOYEES70-3027,1.0
EMPLOYEES70-10049,EMPLOYEES70-2212,1.0
EMPLOYEES70-1005,EMPLOYEES70-561,1.0
EMPLOYEES70-10050,EMPLOYEES70-9497,1.0
EMPLOYEES70-10051,EMPLOYEES30-11334,1.0
EMPLOYEES70-10052,EMPLOYEES70-6026,1.0
EMPLOYEES70-10053,EMPLOYEES70-4896,1.0
EMPLOYEES70-10054,EMPLOYEES70-9392,1.0
EMPLOYEES70-10055,EMPLOYEES30-12544,1.0
EMPLOYEES70-10056,EMPLOYEES70-3554,1.0
EMPLOYEES70-10057,EMPLOYEES70-4765,1.0
EMPLOYEES70-10058,EMPLOYEES70-2783,1.0
EMPLOYEES70-10059,EMPLOYEES70-7366,1.0
EMPLOYEES70-1006,EMPLOYEES70-6488,1.0
EMPLOYEES70-10060,EMPLOYEES70-3351,1.0
EMPLOYEES70-10061,EMPLOYEES70-4157,1.0
EMPLOYEES70-10062,EMPLOYEES70-4199,1.0
EMPLOYEES70-10063,EMPLOYEES30-12553,1.0
EMPLOYEES70-10064,EMPLOYEES30-11505,1.0
EMPLOYEES70-10065,EMPLOYEES30-11799,1.0
EMPLOYEES70-10066,EMPLOYEES70-4105,1.0
EMPLOYEES70-10067,EMPLOYEES70-6297,1.0
EMPLOYEES70-10068,EMPLOYEES70-3734,1.0
EMPLOYEES70-10069,EMPLOYEES70-2256,1.0
EMPLOYEES70-1007,EMPLOYEES30-14797,1.0
EMPLOYEES70-10070,EMPLOYEES70-7115,1.0
EMPLOYEES70-10071,EMPLOYEES70-9042,1.0
EMPLOYEES70-10072,EMPLOYEES70-901,1.0
EMPLOYEES70-10073,EMPLOYEES70-9700,1.0
EMPLOYEES70-10074,EMPLOYEES70-4686,1.0
EMPLOYEES70-10075,EMPLOYEES70-8586,1.0
EMPLOYEES70-10076,EMPLOYEES30-11801,1.0
EMPLOYEES70-10077,EMPLOYEES70-2173,1.0
EMPLOYEES70-10078,EMPLOYEES30-12004,1.0
EMPLOYEES70-10079,EMPLOYEES70-4207,1.0
EMPLOYEES70-1008,EMPLOYEES70-5632,1.0
EMPLOYEES70-10080,EMPLOYEES70-10474,1.0
EMPLOYEES70-10081,EMPLOYEES30-10616,1.0
EMPLOYEES70-10082,EMPLOYEES70-1586,1.0
EMPLOYEES70-10083,EMPLOYEES70-6155,1.0
EMPLOYEES70-10084,EMPLOYEES70-2854,1.0
EMPLOYEES70-10085,EMPLOYEES70-6685,1.0
EMPLOYEES70-10086,EMPLOYEES70-2728,1.0
EMPLOYEES70-10087,EMPLOYEES70-4402,1.0
EMPLOYEES70-10088,EMPLOYEES30-12487,1.0
EMPLOYEES70-10089,EMPLOYEES70-7327,1.0
EMPLOYEES70-1009,EMPLOYEES30-12475,1.0
EMPLOYEES70-10090,EMPLOYEES30-11366,1.0
EMPLOYEES70-10091,EMPLOYEES70-5545,1.0
EMPLOYEES70-10092,EMPLOYEES70-4296,1.0
EMPLOYEES70-10093,EMPLOYEES70-4885,1.0
EMPLOYEES70-10094,EMPLOYEES70-8844,1.0
EMPLOYEES70-10095,EMPLOYEES70-6053,1.0
EMPLOYEES70-10096,EMPLOYEES70-337,1.0
EMPLOYEES70-10097,EMPLOYEES70-2288,1.0
EMPLOYEES70-10098,EMPLOYEES70-2384,1.0
EMPLOYEES70-10099,EMPLOYEES30-14351,1.0
EMPLOYEES70-101,EMPLOYEES70-1780,1.0
EMPLOYEES70-1010,EMPLOYEES30-12767,1.0
EMPLOYEES70-10100,EMPLOYEES70-5373,1.0
EMPLOYEES70-10101,EMPLOYEES70-7418,1.0
EMPLOYEES70-10102,EMPLOYEES70-4721,1.0
EMPLOYEES70-10103,EMPLOYEES70-9646,1.0
EMPLOYEES70-10104,EMPLOYEES30-11803,1.0
EMPLOYEES70-10105,EMPLOYEES70-2092,1.0
EMPLOYEES70-10106,EMPLOYEES30-14563,1.0
EMPLOYEES70-10107,EMPLOYEES70-6047,1.0
EMPLOYEES70-10108,EMPLOYEES70-6633,1.0
EMPLOYEES70-10109,EMPLOYEES30-14628,1.0
EMPLOYEES70-1011,EMPLOYEES70-1012,1.0
EMPLOYEES70-10110,EMPLOYEES70-3472,1.0
EMPLOYEES70-10111,EMPLOYEES70-4254,1.0
EMPLOYEES70-10112,EMPLOYEES70-9736,1.0
EMPLOYEES70-10113,EMPLOYEES70-6814,1.0
EMPLOYEES70-10114,EMPLOYEES30-12836,1.0
